1.6076,1.7694,1.9278,2.079,2.2193,2.345,2.4526,2.5392,2.6022,2.6396,2.6504,2.6342,2.5916,2.5237,2.4327,2.3212,2.1923,2.0495,1.8966,1.7372,1.5752,1.4137,1.2559,1.1044,0.96129,0.82825,0.70638,0.59632,0.4983,0.41217,0.33746,0.27349,0.2194,0.17421,0.13693,0.10654,0.082048,0.062546,0.047196,0.035251,0.026062,0.019073,0.013816,0.0099069,0.0070316,0.0049401,0.0034355,0.0023649,0.0016114,0.0010868,0.00072558,0.00047949,0.00031365,0.00020309,0.00013016,8.2577e-05,5.1856e-05,3.2234e-05,1.9833e-05,1.2079e-05,7.2824e-06,4.346e-06,2.5676e-06,1.5018e-06,8.6992e-07,4.9933e-07,2.8438e-07,1.6117e-07,9.1481e-08,5.2696e-08,3.1599e-08,2.0548e-08,1.5174e-08,1.3002e-08,1.2647e-08,1.3335e-08,1.4632e-08,1.629e-08,1.8162e-08,2.015e-08,2.2181e-08,2.4195e-08,2.6136e-08,2.7952e-08,2.9594e-08,3.1015e-08,3.2176e-08,3.3041e-08,3.3586e-08,3.3793e-08,3.3656e-08,3.318e-08,3.2378e-08,3.1275e-08,2.9904e-08,2.8302e-08,2.6514e-08,2.4587e-08,2.2569e-08,2.0507e-08
1.7694,1.9476,2.1218,2.2882,2.4426,2.581,2.6995,2.7948,2.8641,2.9053,2.9172,2.8994,2.8524,2.7777,2.6776,2.5548,2.4129,2.2558,2.0875,1.9121,1.7337,1.556,1.3823,1.2155,1.0581,0.91162,0.77748,0.65634,0.54846,0.45365,0.37143,0.30102,0.24148,0.19175,0.15072,0.11726,0.090307,0.068842,0.051946,0.038799,0.028686,0.020993,0.015207,0.010904,0.0077394,0.0054374,0.0037813,0.0026029,0.0017736,0.0011962,0.00079862,0.00052776,0.00034522,0.00022353,0.00014326,9.0889e-05,5.7076e-05,3.5478e-05,2.183e-05,1.3295e-05,8.0158e-06,4.7839e-06,2.8266e-06,1.6537e-06,9.5847e-07,5.5085e-07,3.1461e-07,1.7942e-07,1.0321e-07,6.1111e-08,3.8579e-08,2.721e-08,2.2198e-08,2.0823e-08,2.1556e-08,2.354e-08,2.6286e-08,2.9509e-08,3.3024e-08,3.67e-08,4.0431e-08,4.4116e-08,4.7663e-08,5.0978e-08,5.3974e-08,5.6568e-08,5.8685e-08,6.0264e-08,6.1257e-08,6.1635e-08,6.1386e-08,6.0517e-08,5.9056e-08,5.7044e-08,5.4543e-08,5.1622e-08,4.8361e-08,4.4847e-08,4.1166e-08,3.7404e-08
1.9278,2.1218,2.3117,2.493,2.6612,2.812,2.9411,3.0449,3.1204,3.1653,3.1782,3.1588,3.1077,3.0263,2.9172,2.7834,2.6288,2.4576,2.2743,2.0832,1.8888,1.6952,1.506,1.3243,1.1527,0.9932,0.84705,0.71508,0.59754,0.49425,0.40467,0.32796,0.26309,0.20891,0.1642,0.12776,0.098388,0.075002,0.056595,0.042271,0.031252,0.022871,0.016568,0.01188,0.0084319,0.0059239,0.0041197,0.0028359,0.0019323,0.0013033,0.00087008,0.00057498,0.00037612,0.00024353,0.00015608,9.9022e-05,6.2183e-05,3.8653e-05,2.3783e-05,1.4486e-05,8.7337e-06,5.2128e-06,3.0806e-06,1.8031e-06,1.046e-06,6.0242e-07,3.4566e-07,1.9913e-07,1.17e-07,7.2196e-08,4.8892e-08,3.7939e-08,3.411e-08,3.4443e-08,3.7271e-08,4.1646e-08,4.702e-08,5.3053e-08,5.9509e-08,6.6203e-08,7.2965e-08,7.9633e-08,8.6043e-08,9.2033e-08,9.7443e-08,1.0213e-07,1.0595e-07,1.088e-07,1.1059e-07,1.1128e-07,1.1083e-07,1.0926e-07,1.0662e-07,1.0299e-07,9.8474e-08,9.32e-08,8.7314e-08,8.097e-08,7.4325e-08,6.7534e-08
2.079,2.2882,2.493,2.6885,2.8699,3.0325,3.1717,3.2837,3.3651,3.4135,3.4275,3.4066,3.3514,3.2637,3.146,3.0017,2.835,2.6504,2.4526,2.2466,2.037,1.8282,1.6241,1.4282,1.2431,1.0711,0.91348,0.77116,0.6444,0.53301,0.4364,0.35368,0.28372,0.22529,0.17708,0.13777,0.1061,0.080884,0.061033,0.045586,0.033703,0.024665,0.017867,0.012812,0.0090932,0.0063885,0.0044428,0.0030583,0.0020838,0.0014055,0.00093832,0.00062008,0.00040561,0.00026263,0.00016833,0.00010679,6.706e-05,4.1685e-05,2.5649e-05,1.5623e-05,9.4196e-06,5.623e-06,3.324e-06,1.9469e-06,1.1312e-06,6.5374e-07,3.7795e-07,2.2127e-07,1.3431e-07,8.7895e-08,6.4985e-08,5.5735e-08,5.4521e-08,5.8155e-08,6.4829e-08,7.3505e-08,8.3557e-08,9.4569e-08,1.0623e-07,1.1825e-07,1.3036e-07,1.4229e-07,1.5376e-07,1.6446e-07,1.7414e-07,1.8251e-07,1.8934e-07,1.9443e-07,1.9764e-07,1.9886e-07,1.9806e-07,1.9526e-07,1.9054e-07,1.8406e-07,1.7599e-07,1.6656e-07,1.5604e-07,1.4471e-07,1.3283e-07,1.207e-07
2.2193,2.4426,2.6612,2.8699,3.0636,3.2371,3.3858,3.5053,3.5922,3.6438,3.6588,3.6364,3.5775,3.4839,3.3582,3.2043,3.0263,2.8292,2.6181,2.3982,2.1744,1.9515,1.7337,1.5246,1.327,1.1434,0.97512,0.82319,0.68788,0.56898,0.46585,0.37754,0.30287,0.2405,0.18903,0.14707,0.11326,0.086342,0.065152,0.048663,0.035978,0.026329,0.019073,0.013676,0.0097068,0.0068196,0.0047426,0.0032646,0.0022245,0.0015003,0.0010016,0.00066192,0.00043298,0.00028035,0.00017968,0.00011399,7.1586e-05,4.4499e-05,2.7381e-05,1.6678e-05,1.0057e-05,6.005e-06,3.5516e-06,2.0826e-06,1.2132e-06,7.0506e-07,4.1262e-07,2.4774e-07,1.5776e-07,1.1158e-07,9.1055e-08,8.5713e-08,8.9574e-08,9.9243e-08,1.1278e-07,1.2904e-07,1.473e-07,1.6703e-07,1.8778e-07,2.0911e-07,2.3057e-07,2.5169e-07,2.7198e-07,2.9092e-07,3.0803e-07,3.2284e-07,3.3493e-07,3.4394e-07,3.4961e-07,3.5177e-07,3.5036e-07,3.454e-07,3.3707e-07,3.2559e-07,3.1132e-07,2.9465e-07,2.7605e-07,2.5599e-07,2.3499e-07,2.1352e-07
2.345,2.581,2.812,3.0325,3.2371,3.4205,3.5775,3.7038,3.7956,3.8502,3.866,3.8424,3.7802,3.6812,3.5485,3.3858,3.1977,2.9895,2.7664,2.534,2.2976,2.0621,1.8319,1.6109,1.4022,1.2081,1.0304,0.86982,0.72685,0.60121,0.49224,0.39893,0.32002,0.25412,0.19974,0.1554,0.11968,0.091233,0.068842,0.051419,0.038016,0.027821,0.020153,0.014451,0.010257,0.0072059,0.0050112,0.0034495,0.0023504,0.0015853,0.0010584,0.00069941,0.00045751,0.00029623,0.00018986,0.00012045,7.5642e-05,4.7021e-05,2.8934e-05,1.7625e-05,1.063e-05,6.3494e-06,3.7586e-06,2.2081e-06,1.2917e-06,7.5761e-07,4.5204e-07,2.8198e-07,1.9189e-07,1.4899e-07,1.3418e-07,1.3647e-07,1.4958e-07,1.6994e-07,1.9547e-07,2.2491e-07,2.5739e-07,2.9219e-07,3.2865e-07,3.6607e-07,4.0369e-07,4.4069e-07,4.7621e-07,5.0939e-07,5.3935e-07,5.6529e-07,5.8645e-07,6.0224e-07,6.1217e-07,6.1596e-07,6.1348e-07,6.0481e-07,5.9021e-07,5.7012e-07,5.4513e-07,5.1595e-07,4.8338e-07,4.4827e-07,4.1149e-07,3.739e-07
2.4526,2.6995,2.9411,3.1717,3.3858,3.5775,3.7418,3.8739,3.9699,4.027,4.0435,4.0188,3.9538,3.8502,3.7114,3.5412,3.3446,3.1268,2.8935,2.6504,2.4031,2.1568,1.916,1.6849,1.4666,1.2636,1.0777,0.90976,0.76022,0.62881,0.51484,0.41724,0.33472,0.26579,0.20891,0.16254,0.12517,0.095422,0.072003,0.05378,0.039761,0.029098,0.021079,0.015114,0.010728,0.0075368,0.0052413,0.0036079,0.0024584,0.0016581,0.001107,0.00073153,0.00047852,0.00030984,0.00019858,0.00012598,7.9117e-05,4.9182e-05,3.0265e-05,1.8439e-05,1.1124e-05,6.6485e-06,3.9411e-06,2.3226e-06,1.368e-06,8.1426e-07,5.0061e-07,3.2996e-07,2.4437e-07,2.0971e-07,2.0615e-07,2.223e-07,2.5166e-07,2.9052e-07,3.3669e-07,3.8873e-07,4.4554e-07,5.0614e-07,5.6948e-07,6.344e-07,6.9963e-07,7.6378e-07,8.2536e-07,8.8287e-07,9.3481e-07,9.7976e-07,1.0164e-06,1.0438e-06,1.061e-06,1.0676e-06,1.0633e-06,1.0483e-06,1.023e-06,9.8818e-07,9.4487e-07,8.943e-07,8.3785e-07,7.77e-07,7.1326e-07,6.4811e-07
2.5392,2.7948,3.0449,3.2837,3.5053,3.7038,3.8739,4.0106,4.1101,4.1692,4.1862,4.1607,4.0933,3.9862,3.8424,3.6662,3.4626,3.2371,2.9956,2.7439,2.4879,2.2329,1.9837,1.7443,1.5183,1.3082,1.1157,0.94188,0.78706,0.65101,0.53301,0.43197,0.34653,0.27517,0.21628,0.16827,0.12959,0.09879,0.074545,0.055678,0.041165,0.030125,0.021823,0.015648,0.011106,0.0078028,0.0054263,0.0037353,0.0025452,0.0017166,0.001146,0.00075735,0.00049541,0.00032077,0.00020559,0.00013043,8.1912e-05,5.0922e-05,3.1339e-05,1.9097e-05,1.1526e-05,6.8961e-06,4.0974e-06,2.4271e-06,1.4455e-06,8.805e-07,5.66e-07,4.017e-07,3.279e-07,3.0954e-07,3.2632e-07,3.6663e-07,4.2388e-07,4.9427e-07,5.7545e-07,6.6577e-07,7.6379e-07,8.6804e-07,9.7684e-07,1.0883e-06,1.2002e-06,1.3103e-06,1.416e-06,1.5147e-06,1.6038e-06,1.6809e-06,1.7438e-06,1.7908e-06,1.8204e-06,1.8316e-06,1.8243e-06,1.7985e-06,1.7551e-06,1.6954e-06,1.6211e-06,1.5344e-06,1.4375e-06,1.3331e-06,1.2238e-06,1.112e-06
2.6022,2.8641,3.1204,3.3651,3.5922,3.7956,3.9699,4.1101,4.2119,4.2725,4.29,4.2638,4.1948,4.085,3.9376,3.7571,3.5485,3.3174,3.0699,2.812,2.5496,2.2882,2.0328,1.7876,1.556,1.3406,1.1434,0.96522,0.80657,0.66715,0.54622,0.44268,0.35512,0.28199,0.22165,0.17245,0.13281,0.10124,0.076392,0.057059,0.042185,0.030872,0.022364,0.016036,0.011382,0.0079962,0.0055608,0.0038279,0.0026082,0.0017592,0.0011745,0.00077613,0.00050769,0.00032873,0.00021069,0.00013367,8.3947e-05,5.219e-05,3.2125e-05,1.9582e-05,1.1828e-05,7.089e-06,4.228e-06,2.5254e-06,1.5309e-06,9.6602e-07,6.6106e-07,5.1371e-07,4.6324e-07,4.7418e-07,5.2613e-07,6.0751e-07,7.1177e-07,8.351e-07,9.7499e-07,1.1294e-06,1.2965e-06,1.4738e-06,1.6587e-06,1.8481e-06,2.0382e-06,2.2252e-06,2.4046e-06,2.5722e-06,2.7235e-06,2.8545e-06,2.9614e-06,3.0412e-06,3.0914e-06,3.1106e-06,3.0981e-06,3.0544e-06,2.9807e-06,2.8793e-06,2.7532e-06,2.6059e-06,2.4414e-06,2.2642e-06,2.0785e-06,1.8887e-06
2.6396,2.9053,3.1653,3.4135,3.6438,3.8502,4.027,4.1692,4.2725,4.334,4.3517,4.3252,4.2551,4.1437,3.9943,3.8112,3.5995,3.3651,3.114,2.8524,2.5863,2.3212,2.0621,1.8133,1.5784,1.3599,1.1598,0.97911,0.81817,0.67674,0.55408,0.44905,0.36023,0.28605,0.22483,0.17493,0.13472,0.1027,0.077492,0.057879,0.042792,0.031316,0.022685,0.016266,0.011545,0.0081113,0.0056408,0.003883,0.0026458,0.0017845,0.0011913,0.00078729,0.000515,0.00033346,0.00021373,0.0001356,8.5163e-05,5.2952e-05,3.2602e-05,1.9884e-05,1.2026e-05,7.2279e-06,4.3378e-06,2.6259e-06,1.6362e-06,1.087e-06,8.0678e-07,6.9263e-07,6.8373e-07,7.4485e-07,8.5596e-07,1.0059e-06,1.1883e-06,1.3994e-06,1.6366e-06,1.8973e-06,2.1787e-06,2.477e-06,2.788e-06,3.1064e-06,3.4261e-06,3.7404e-06,4.0421e-06,4.3238e-06,4.5782e-06,4.7984e-06,4.9781e-06,5.1122e-06,5.1967e-06,5.2289e-06,5.208e-06,5.1345e-06,5.0107e-06,4.8403e-06,4.6283e-06,4.3807e-06,4.1043e-06,3.8064e-06,3.4943e-06,3.1753e-06
